"tag","topic","propensity"
"private","topic_917","0.1299981"
"canonical-link","topic_12","0.014748588"
"setting","topic_16","0.0037749321"
"breadth-first-search","topic_771","0.0924411"
"kernighan-and-ritchie","topic_756","0.011102505"
"pundit","topic_656","0.010489173"
"bindparam","topic_23","0.009743682"
"camelcasing","topic_200","0.007158045"
"fixed","topic_63","0.065373"
"pie-chart","topic_954","0.04511348"
"strsplit","topic_933","0.014194522"
"llvm","topic_789","0.3296687"
"textmate","topic_335","0.030608043"
"qtscript","topic_29","0.003215902"
"imagebutton","topic_152","0.07324559"
"ssas","topic_435","0.098953664"
"large-data","topic_368","0.070959605"
"libtool","topic_286","0.011436248"
"build.gradle","topic_565","0.26829225"
"jquery-mobile-collapsible","topic_29","0.0036233466"
"exe","topic_807","0.121646695"
"proximitysensor","topic_337","0.003559367"
"azure-web-roles","topic_352","0.07577297"
"oid","topic_822","0.007215455"
"apex-code","topic_695","0.05631911"
"nsnumber","topic_518","0.044855956"
"spring-bean","topic_713","0.006109618"
"identityserver4","topic_215","0.17164783"
"hotswap","topic_851","0.012725694"
"reminders","topic_539","0.022130532"
"breeze","topic_380","0.05722865"
"scp","topic_964","0.023567671"
"search-suggestion","topic_22","0.010269309"
"dns","topic_568","0.6756427"
"multicast","topic_12","0.05793644"
"asp.net-3.5","topic_31","0.105932005"
"object-persistence","topic_234","0.006660428"
"propertygrid","topic_617","0.010526745"
"tapestry","topic_7","0.10633733"
"root","topic_883","0.07657504"
"universal","topic_626","0.017145442"
"compile-time-constant","topic_362","0.0026415032"
"server-configuration","topic_568","0.008209129"
"jacoco-maven-plugin","topic_961","0.029197348"
"scrapinghub","topic_745","0.0035784654"
"uvm","topic_319","0.016736224"
"hololens","topic_931","0.029637266"
"azure-analysis-services","topic_907","0.0038840943"
"xcode3.2","topic_731","0.011433776"
"rancher","topic_170","0.011423798"
"dygraphs","topic_694","0.019018084"
"apache-commons-io","topic_835","0.014017244"
"laravel-pagination","topic_718","0.014113405"
"splat","topic_601","0.008028824"
"raster","topic_54","0.10499445"
"react-native-fetch-blob","topic_18","0.01204683"
"ghci","topic_917","0.047814466"
"bit-shift","topic_652","0.10501036"
"postdelayed","topic_948","0.0013070877"
"import-csv","topic_233","0.0066201678"
"didselectrowatindexpath","topic_373","0.0070870053"
"google-analytics-api","topic_62","0.22694471"
"terrain","topic_836","0.011356642"
"crud","topic_329","0.14980388"
"winjs","topic_932","0.07749686"
"named-scope","topic_941","0.017818108"
"save-image","topic_490","0.0035991517"
"stderr","topic_363","0.03975428"
"distcp","topic_145","0.0026410185"
"apt","topic_750","0.015540321"
"pre-build-event","topic_815","0.0033821159"
"google-webmaster-tools","topic_392","0.05006119"
"pyvmomi","topic_263","0.004133988"
"code-injection","topic_519","0.08146433"
"nashorn","topic_492","0.02574054"
"preferenceactivity","topic_596","0.028254954"
"yql","topic_918","0.018429091"
"missing-data","topic_134","0.06949112"
"artifact","topic_614","0.005257829"
"managed-c++","topic_805","0.021450011"
"commonsware-cwac","topic_490","0.010326294"
"gcc4","topic_796","0.008752455"
"virtualbox","topic_316","0.18956964"
"fpu","topic_155","0.018110303"
"accordion","topic_934","0.14018285"
"app-store","topic_749","0.21123551"
"qt5.7","topic_182","0.003075466"
"sharing","topic_626","0.03517531"
"webview","topic_269","0.324075"
"cocoon-gem","topic_601","0.024880845"
"webcenter","topic_465","0.004580704"
"switch-statement","topic_524","0.309721"
"robocopy","topic_267","0.05533527"
"keypress","topic_905","0.108551435"
"sbt-plugin","topic_980","0.007032542"
"dcast","topic_768","0.005024421"
"texture2d","topic_159","0.009004248"
"geoip","topic_60","0.006213868"
"hsqldb","topic_116","0.14710987"
"tesseract","topic_797","0.14509234"
"apiconnect","topic_613","0.012984412"
"activesync","topic_73","0.011748176"
"mingw","topic_651","0.15451688"
"sprockets","topic_191","0.01398367"
"sprockets","topic_342","0.00025172805"
"angularjs-ng-click","topic_418","0.07258722"
"actionview","topic_569","0.0062271683"
"access-violation","topic_805","0.06786403"
"presenter","topic_235","0.005219329"
"auto-populate","topic_818","0.0066820276"
"isql","topic_256","0.004602022"
"zedgraph","topic_748","0.014406624"
"owner","topic_801","0.0017743106"
"simple-form","topic_601","0.1503915"
"subclass","topic_897","0.05624045"
"sencha-touch","topic_330","0.1613963"
"har","topic_593","0.007634474"
"jquery-1.9","topic_170","0.003105887"
"c3p0","topic_785","0.043912098"
"netsuite","topic_226","0.07168752"
"windows-subsystem-for-linux","topic_693","0.06388076"
"movie","topic_135","0.010893316"
"taglib","topic_451","0.04217795"
"hotdeploy","topic_919","0.009987814"
"read-eval-print-loop","topic_385","0.049018152"
"angularjs-components","topic_418","0.022702595"
"vsx","topic_655","0.010737466"
"shopping-cart","topic_329","0.09427987"
"simplemodal","topic_199","0.011336601"
"ribbon-control","topic_787","0.009419254"
"face-detection","topic_440","0.08601306"
"nanohttpd","topic_732","0.002459793"
"jquery-post","topic_23","0.010155025"
"double","topic_340","0.28094786"
"yii2-user","topic_243","0.0037429982"
"html-parsing","topic_511","0.30352008"
"title","topic_335","0.06285555"
"multiple-tables","topic_722","0.08249409"
"jplayer","topic_572","0.012888767"
"logitech","topic_9","0.009267555"
"shell32","topic_591","0.0031807355"
"comma","topic_52","0.04659849"
"ngx-bootstrap","topic_268","0.13364711"
"wso2ei","topic_502","0.009455697"
"django-1.11","topic_114","0.033368815"
"chronometer","topic_521","0.011109196"
"poco","topic_420","0.09097494"
"code-metrics","topic_958","0.019645816"
"acceleration","topic_210","0.007991846"
"fading","topic_147","0.010682707"
"aws-pinpoint","topic_480","0.0046022064"
"xunit.net","topic_856","0.045457467"
"buildozer","topic_259","0.01448872"
"serverside-javascript","topic_937","0.019407298"
"wss-3.0","topic_745","0.0076350253"
"optional-arguments","topic_358","0.006598752"
"tomcat6","topic_819","0.1140077"
"cdo.message","topic_115","0.0031326334"
"nspredicate","topic_669","0.17451403"
"template-function","topic_751","0.00562324"
"dataweave","topic_749","0.018885242"
"encode","topic_605","0.09627888"
"embedded","topic_51","0.22592428"
".net-core-2.2","topic_926","0.0053452505"
"jlist","topic_742","0.13351934"
"azure-web-app-service","topic_352","0.10758888"
"sigmoid","topic_541","0.0038533167"
"image-manipulation","topic_236","0.08842925"
"stream-processing","topic_961","0.018478628"
"xunit","topic_321","0.07206802"
"cocoa-design-patterns","topic_408","0.0059519466"
"rhel7","topic_399","0.008875943"
"select","topic_291","0.55898446"
"fibers","topic_240","0.0041471734"
"prettyphoto","topic_64","0.018466484"
"mtu","topic_303","0.0018696488"
"propel","topic_533","0.030542102"
"referenceerror","topic_965","0.0135915065"
"ecmascript-next","topic_970","0.009535766"
"datarepeater","topic_785","0.0051294477"
"formbuilder","topic_128","0.032627974"
"pdf-viewer","topic_566","0.009415076"
"w3wp","topic_704","0.004062641"
"32-bit","topic_124","0.026113596"
"circleci","topic_607","0.04245074"
".a","topic_531","0.0025970775"
"states","topic_566","0.008852982"
"npm-start","topic_925","0.005647346"
"vaadin-grid","topic_54","0.011683021"
"htdocs","topic_801","0.0011349194"
"currency-formatting","topic_913","0.015016573"
"jquery-ui-tooltip","topic_140","0.0060731685"
"uniq","topic_26","0.008044316"
"tab-delimited","topic_571","0.0056177275"
"xna","topic_121","0.2594998"
"css-sprites","topic_482","0.049673658"
"beta","topic_539","0.035402503"
"block-cipher","topic_554","0.0016190545"
"chunks","topic_729","0.0042066295"
"kohana-3","topic_605","0.03282984"
"unordered","topic_839","0.020124953"
"rhomobile","topic_865","0.013116859"
"xlib","topic_171","0.050791834"
"request.querystring","topic_30","0.0052342135"
"zend-acl","topic_781","0.0027800698"
"android-3.0-honeycomb","topic_667","0.053935308"
"domain-model","topic_143","0.0029376068"
"visual-studio-2010-sp1","topic_655","0.0037138269"
"viewexpiredexception","topic_735","0.005602387"
"marklogic-8","topic_692","0.023961447"
"xulrunner","topic_104","0.01202265"
"couchdb","topic_452","0.44932926"
"uiimageview","topic_134","0.45265162"
"font-awesome-5","topic_909","0.013912749"
"utilities","topic_347","0.009117888"
"mongodb-query","topic_381","1.8711968e-05"
"mongodb-query","topic_776","0.07254139"
"webfaction","topic_512","0.005635311"
"mongorepository","topic_684","0.004068019"
"drawrect","topic_412","0.037136182"
"django-orm","topic_263","0.075082585"
"auto-increment","topic_731","0.09132855"
"erl","topic_585","0.0022764283"
"iis-7.5","topic_364","0.16413134"
"code-contracts","topic_831","0.026485855"
"join","topic_647","0.7568843"
"sha256","topic_683","0.10631601"
"forecast","topic_581","0.007654377"
"jpasswordfield","topic_902","0.0009199301"
"pygame-surface","topic_166","0.008603199"
"cesium","topic_566","0.022463689"
"jscrollpane","topic_779","0.085550666"
"tld","topic_427","0.005878574"
"django-south","topic_122","0.0040799123"
"repeater","topic_702","0.055411793"
"scalaz","topic_806","0.05180982"
"big-o","topic_719","0.1984424"
"aggregateroot","topic_143","0.0032655257"
"fortify","topic_31","0.057631887"
"find-occurrences","topic_678","0.012105256"
"nspopupbutton","topic_431","0.0023405137"
"uisegmentedcontrol","topic_409","0.06564479"
"shuffle","topic_328","0.055958085"
"constraints","topic_997","0.11327903"
"boost-asio","topic_869","0.10549077"
"ios10.3","topic_158","0.0037367889"
"datapager","topic_416","0.0028089012"
"binaries","topic_900","0.0010498252"
"comet","topic_378","0.13209659"
"jslider","topic_742","0.027821312"
"vertex","topic_848","0.015278772"
"start-process","topic_85","0.004451186"
"guava","topic_597","0.055079572"
"sunspot-rails","topic_655","0.012384602"
"gcc","topic_37","0.7506784"
"cocoa-bindings","topic_980","0.051383365"
"msys","topic_44","0.007771136"
"mvccontrib","topic_433","0.010495893"
"e-commerce","topic_27","0.17269534"
"target","topic_186","0.058350574"
"test-bench","topic_135","0.003377259"
"test-bench","topic_541","8.204574e-06"
"bson","topic_681","0.018910805"
"tomee","topic_654","0.012114334"
"serializable","topic_31","0.074138336"
"java-io","topic_83","0.053938385"
"html5-canvas","topic_250","0.47202754"
"mule","topic_749","0.20313525"
"stripe-connect","topic_461","0.0138566"
"alloy","topic_516","0.029668996"
"media-queries","topic_221","0.15651533"
"tree-traversal","topic_790","0.03219463"
"dashdb","topic_589","0.009867483"
"lidar","topic_354","0.0057139373"
"hadoop","topic_408","0.06411021"
"hadoop","topic_569","0.53270525"
"nested-attributes","topic_387","0.056366175"
"sprite-kit","topic_618","0.02009854"
"sprite-kit","topic_699","0.0017325478"
"sprite-kit","topic_855","0.00049193075"
"sprite-kit","topic_886","0.00015942512"
"galleryview","topic_622","0.003963874"
"azure-keyvault","topic_169","0.0077563743"
"windows-server-2016","topic_900","0.0047873473"
"datastore","topic_515","0.048421107"
"arules","topic_795","0.023755785"
"regsvr32","topic_903","0.012842416"
"nio2","topic_808","0.011327946"
"youtube-api","topic_896","0.28642598"
"tfs2008","topic_68","0.049674496"
"kingfisher","topic_467","0.004603278"
"distinct-values","topic_27","0.016948137"
"undefined-behavior","topic_424","0.05592741"
"sankey-diagram","topic_152","0.0164998"
"zoneddatetime","topic_278","0.0030945947"
"short","topic_535","0.016253881"
"jvm-arguments","topic_332","0.021911133"
"combinators","topic_637","0.0046869917"
"activation","topic_972","0.010815092"
"toupper","topic_834","0.0050308337"
"rundeck","topic_51","0.008126347"
"paramiko","topic_287","0.09578261"
"jsplitpane","topic_779","0.0060784677"
"service-discovery","topic_83","0.01629256"
"youtube-iframe-api","topic_896","0.017881883"
"hashcode","topic_7","0.18973485"
"react-admin","topic_890","0.045737445"
"implementation","topic_835","0.15737343"
"apache2.4","topic_801","0.008051001"
"mshtml","topic_101","0.007576541"
"asterisk","topic_106","0.10348226"
"log4j2","topic_367","0.10326276"
"lazy-sequences","topic_493","0.015271252"
"rollback","topic_683","0.10374819"
"magento-1.4","topic_978","0.0120932385"
"teamcity","topic_920","0.3108499"
"tabview","topic_932","0.019379934"
"defaultlistmodel","topic_779","0.005710075"
"minidump","topic_356","0.0026968997"
"uid","topic_751","0.012889485"
"java1.4","topic_130","0.0001529244"
"python-gstreamer","topic_852","0.003883144"
"bloom-filter","topic_340","0.008376562"
"linq-to-objects","topic_397","0.06396481"
"datainputstream","topic_462","0.007045431"
"android-videoview","topic_504","0.09131295"
"dih","topic_775","0.0038801755"
"wcf-security","topic_73","0.06341958"
"watchservice","topic_654","0.0032164187"
"csrf-protection","topic_378","0.09087162"
"phone-call","topic_904","0.038685277"
"adaboost","topic_905","0.009890404"
"powershell-2.0","topic_392","0.23660563"
"custom-events","topic_82","0.012337942"
"constants","topic_781","0.07266494"
"criteria-api","topic_227","0.06128907"
"sat","topic_708","0.0030559695"
"react-router-redux","topic_410","0.010872699"
"automapping","topic_325","0.0017344399"
"insert-into","topic_381","0.020476222"
"googlemock","topic_252","0.019234238"
"strict","topic_158","0.012942441"
"dom4j","topic_835","0.026221534"
"customer","topic_164","0.003554143"
"smooth-scrolling","topic_604","0.014307141"
"statusbar","topic_968","0.07023559"
"lcdui","topic_516","0.01578138"
"spring-portlet-mvc","topic_230","0.019483088"
"interrupt-handling","topic_575","0.016165106"
"nstableview","topic_408","0.07188648"
"file-association","topic_626","0.011001012"
"python-embedding","topic_6","0.005573365"
"barcode","topic_320","0.058401782"
"barcode","topic_804","0.046126023"
"suffix-array","topic_155","0.011516954"
"ibm-datapower","topic_517","0.006911646"
"file-management","topic_124","0.009063405"
"alphabetical","topic_21","0.020222815"
"android-instant-run","topic_5","0.004843605"
"db2-400","topic_291","0.011611667"
"key-value-coding","topic_680","0.009365501"
"threadpool","topic_360","0.33346707"
"google-project-tango","topic_880","0.037624974"
"jinternalframe","topic_757","0.014418314"
"selecteditem","topic_502","0.026566006"
"phasset","topic_373","0.004869636"
"functional-dependencies","topic_183","0.019832864"
"kestrel-http-server","topic_774","0.02878959"
"m3u","topic_740","0.008086165"
"httpservice","topic_286","0.0053283973"
"mobile-phones","topic_883","0.00996219"
"amazon-mws","topic_267","0.05413156"
"binary-heap","topic_456","0.008140036"
"subshell","topic_735","0.010260274"
"cocos2d-iphone","topic_484","0.32689086"
"push","topic_417","0.15840906"
"visual-studio-2017","topic_655","0.3731075"
"google-identity","topic_535","0.005014012"
"kvm","topic_880","0.04230483"
"t-test","topic_581","0.007237245"
"sortedmap","topic_110","0.0037943216"
"tortoisesvn","topic_42","0.03790395"
"cheerio","topic_86","0.058018796"
"preview","topic_604","0.024714004"
"ibm-was","topic_507","0.0072537535"
"vertex-buffer","topic_290","0.0066214087"
"outline","topic_782","0.015015318"
"uinavigationitem","topic_607","0.043054592"
"seam","topic_943","0.058606617"
"ansible-awx","topic_51","0.0029752199"
"has-many-through","topic_454","0.059631974"
"visualvm","topic_449","0.023389278"
"latin1","topic_500","0.012758672"
"securestring","topic_927","0.0050116493"
"codepages","topic_786","0.009593396"
"replace","topic_344","0.82718"
"templatefield","topic_759","0.0070808437"
"wkhtmltopdf","topic_855","0.10448449"
"actionlink","topic_739","0.013511609"
"viewmodel","topic_866","0.14410211"
