,0,1
block-cipher,topic_554,0.001839303
chunks,topic_729,0.004225698
kohana-3,topic_605,0.032827254
unordered,topic_839,0.020107072
rhomobile,topic_865,0.013224822
xlib,topic_171,0.050798986
request.querystring,topic_30,0.0052489396
zend-acl,topic_781,0.002774102
android-3.0-honeycomb,topic_667,0.05393661
domain-model,topic_143,0.0029370824
visual-studio-2010-sp1,topic_655,0.003713602
viewexpiredexception,topic_735,0.005603124
marklogic-8,topic_692,0.023963196
xulrunner,topic_104,0.012009174
couchdb,topic_452,0.44932926
uiimageview,topic_134,0.45270076
font-awesome-5,topic_909,0.013912748
utilities,topic_347,0.009172741
mongodb-query,topic_776,0.07329428
webfaction,topic_512,0.005567202
mongorepository,topic_684,0.004197752
drawrect,topic_412,0.04667916
django-orm,topic_263,0.07498305
auto-increment,topic_731,0.09132855
erl,topic_585,0.002277628
iis-7.5,topic_364,0.16412643
code-contracts,topic_831,0.026876235
join,topic_647,0.7568843
sha256,topic_683,0.106316
forecast,topic_581,0.007950774
jpasswordfield,topic_902,0.00091985875
pygame-surface,topic_166,0.008597841
cesium,topic_566,0.024709623
jscrollpane,topic_779,0.085550666
tld,topic_427,0.005878574
django-south,topic_122,0.00408843
repeater,topic_702,0.05111506
scalaz,topic_806,0.0518196
big-o,topic_719,0.20648621
aggregateroot,topic_143,0.0032649427
fortify,topic_31,0.05609055
find-occurrences,topic_678,0.01479114
nspopupbutton,topic_431,0.0023405137
uisegmentedcontrol,topic_409,0.065555714
shuffle,topic_328,0.055958085
constraints,topic_997,0.11328579
boost-asio,topic_869,0.10504274
ios10.3,topic_158,0.0041123936
datapager,topic_416,0.0028150962
binaries,topic_900,0.0010486637
comet,topic_378,0.11946738
jslider,topic_742,0.027823491
vertex,topic_848,0.015278772
start-process,topic_85,0.004518887
guava,topic_597,0.054251138
sunspot-rails,topic_655,0.012383853
gcc,topic_37,0.7506784
cocoa-bindings,topic_980,0.05137946
msys,topic_44,0.00779651
mvccontrib,topic_433,0.010495893
e-commerce,topic_27,0.17269531
target,topic_186,0.058027253
test-bench,topic_135,0.0033957304
bson,topic_681,0.024398092
tomee,topic_654,0.012225564
serializable,topic_31,0.072155535
java-io,topic_83,0.05272711
html5-canvas,topic_250,0.47202754
mule,topic_749,0.20444053
stripe-connect,topic_461,0.013855808
alloy,topic_516,0.029693142
media-queries,topic_221,0.09865782
tree-traversal,topic_790,0.031774864
dashdb,topic_589,0.010018451
lidar,topic_354,0.0057139373
hadoop,topic_569,0.5508344
nested-attributes,topic_387,0.056366175
sprite-kit,topic_618,0.019719677
galleryview,topic_622,0.0039843703
azure-keyvault,topic_169,0.00792511
windows-server-2016,topic_900,0.004782051
datastore,topic_515,0.048420593
arules,topic_795,0.023755785
regsvr32,topic_903,0.01272319
nio2,topic_808,0.011327946
youtube-api,topic_896,0.2669853
tfs2008,topic_68,0.048851773
kingfisher,topic_467,0.004516407
distinct-values,topic_27,0.016948137
undefined-behavior,topic_424,0.055926356
sankey-diagram,topic_152,0.016500466
zoneddatetime,topic_278,0.0030821702
short,topic_535,0.016363692
jvm-arguments,topic_332,0.022344226
combinators,topic_637,0.0046837316
activation,topic_972,0.01147579
toupper,topic_834,0.004760886
rundeck,topic_51,0.00812623
paramiko,topic_287,0.09720607
jsplitpane,topic_779,0.0060784677
service-discovery,topic_83,0.015926683
youtube-iframe-api,topic_896,0.016668182
hashcode,topic_7,0.19137721
react-admin,topic_890,0.04537109
implementation,topic_835,0.15737343
apache2.4,topic_801,0.00802639
mshtml,topic_101,0.0075756204
asterisk,topic_106,0.10805234
log4j2,topic_367,0.1022227
lazy-sequences,topic_493,0.015448882
rollback,topic_683,0.10374819
magento-1.4,topic_978,0.012093525
teamcity,topic_920,0.31731853
tabview,topic_932,0.019379934
defaultlistmodel,topic_779,0.0057100756
minidump,topic_356,0.0026968254
uid,topic_751,0.012876942
java1.4,topic_130,0.00015320303
python-gstreamer,topic_852,0.003883144
bloom-filter,topic_340,0.008376562
linq-to-objects,topic_397,0.062959895
datainputstream,topic_462,0.007045431
android-videoview,topic_504,0.09295758
dih,topic_775,0.0038940902
wcf-security,topic_73,0.05779147
watchservice,topic_240,0.007610411
csrf-protection,topic_378,0.082183756
phone-call,topic_904,0.038685277
adaboost,topic_905,0.009890404
powershell-2.0,topic_392,0.23672134
custom-events,topic_82,0.011959505
constants,topic_781,0.072508946
criteria-api,topic_227,0.06163919
sat,topic_708,0.0036491023
react-router-redux,topic_410,0.007840627
automapping,topic_325,0.014046841
insert-into,topic_381,0.020705178
googlemock,topic_252,0.022260498
strict,topic_158,0.014243355
dom4j,topic_835,0.026221534
customer,topic_164,0.003554143
smooth-scrolling,topic_604,0.014298329
statusbar,topic_968,0.07169064
lcdui,topic_516,0.015794223
spring-portlet-mvc,topic_230,0.018275006
interrupt-handling,topic_575,0.015963387
nstableview,topic_408,0.07680976
file-association,topic_626,0.011045334
python-embedding,topic_6,0.005034303
barcode,topic_804,0.1403911
suffix-array,topic_155,0.01151689
ibm-datapower,topic_517,0.0069593554
file-management,topic_124,0.009062592
alphabetical,topic_21,0.019700365
android-instant-run,topic_5,0.005014933
db2-400,topic_857,0.08290378
key-value-coding,topic_680,0.009236254
threadpool,topic_360,0.27749544
google-project-tango,topic_880,0.037624974
jinternalframe,topic_757,0.014418909
selecteditem,topic_502,0.026624026
phasset,topic_373,0.004916973
functional-dependencies,topic_183,0.019834235
kestrel-http-server,topic_774,0.024969721
m3u,topic_740,0.008026256
httpservice,topic_286,0.0053497064
mobile-phones,topic_883,0.009963069
amazon-mws,topic_267,0.05572563
binary-heap,topic_456,0.006181981
subshell,topic_735,0.010260266
cocos2d-iphone,topic_484,0.32689086
push,topic_417,0.21867721
visual-studio-2017,topic_655,0.37308493
google-identity,topic_535,0.005047886
kvm,topic_880,0.04230483
t-test,topic_581,0.00751749
sortedmap,topic_110,0.0037999325
tortoisesvn,topic_42,0.038191285
cheerio,topic_86,0.049960203
preview,topic_604,0.02469878
ibm-was,topic_507,0.0072545214
vertex-buffer,topic_290,0.0066496246
outline,topic_782,0.015015318
uinavigationitem,topic_607,0.04305382
seam,topic_943,0.07279673
ansible-awx,topic_51,0.0029751773
has-many-through,topic_454,0.059631974
visualvm,topic_449,0.023389278
latin1,topic_500,0.012837077
securestring,topic_927,0.0050042523
codepages,topic_786,0.009467891
replace,topic_344,0.7850098
templatefield,topic_759,0.0071665444
wkhtmltopdf,topic_855,0.10450456
actionlink,topic_739,0.013733128
viewmodel,topic_866,0.15327954
html5-appcache,topic_50,0.077555835
gdata-api,topic_287,0.027835932
sql-merge,topic_42,0.0016516253
asp.net-core-signalr,topic_911,0.0075614913
internet-explorer-8,topic_170,0.24375239
readfile,topic_729,0.0148080345
junit4,topic_214,0.111988544
seekbar,topic_968,0.04305534
cuda,topic_967,0.46735156
icloud-drive,topic_526,0.004267698
gradient,topic_35,0.08568913
visualizer,topic_17,0.011385945
tabbar,topic_887,0.054462824
fiware-orion,topic_601,0.0387256
media-source,topic_471,0.025251633
xmi,topic_79,0.009411337
t4mvc,topic_907,0.005139774
sitecore7.2,topic_748,0.011201441
arcpy,topic_193,0.024061332
nls,topic_581,0.019346163
explode,topic_194,0.15403777
logout,topic_578,0.034350514
remoting,topic_681,0.026972586
repaint,topic_848,0.02940886
sqlite-net-extensions,topic_361,0.006394865
refresh,topic_222,0.21714826
unset,topic_781,0.010322011
optional,topic_695,0.108928494
android-jetpack,topic_667,0.043483544
brunch,topic_157,0.011984507
weak-ptr,topic_47,0.0034402593
ioc-container,topic_913,0.11843205
snap.svg,topic_566,0.03301241
react-apollo,topic_180,0.07219281
django-authentication,topic_94,0.07553904
stemming,topic_299,0.012835321
bundles,topic_504,0.006181373
git-bash,topic_735,0.09292454
lastinsertid,topic_372,0.02321626
formsets,topic_675,0.0035714717
javacpp,topic_110,0.003874808
sip,topic_106,0.09764338
erb,topic_137,0.007336912
hyperion,topic_612,0.0016656951
classloader,topic_90,0.23373555
android-audiomanager,topic_625,0.03415584
hazelcast,topic_829,0.044122953
autonumber,topic_873,0.0066652987
blazor,topic_726,0.033117373
median,topic_591,0.02697569
search-box,topic_220,0.012376606
audiorecord,topic_643,0.010703938
workflowservice,topic_559,0.0075872666
pdf-form,topic_177,0.009742765
errai,topic_830,0.004366496
gd,topic_231,0.17912027
vfs,topic_594,0.019619321
aar,topic_278,0.0130836805
scene,topic_116,0.052957006
gif,topic_730,0.12347667
tar,topic_666,0.09850377
imputation,topic_277,0.03795869
jqxgrid,topic_140,0.0065296367
maven-archetype,topic_588,0.0046809334
bytearrayoutputstream,topic_56,0.016627684
drools-flow,topic_692,0.004667575
nsapplication,topic_746,0.009208065
nserror,topic_893,0.0042438745
libav,topic_698,0.018099451
wordpress,topic_271,0.90331197
google-cloud-build,topic_458,0.004758904
recording,topic_171,0.035467893
xdomainrequest,topic_151,0.07680051
wso2,topic_502,0.27335846
application-server,topic_146,0.01060459
jdbc-odbc,topic_683,0.024891282
ondraw,topic_203,0.024348518
vimeo,topic_610,0.06866831
glade,topic_864,0.037362583
sitecore7,topic_748,0.02448959
instances,topic_358,0.021757137
sanitize,topic_506,0.01470885
quirks-mode,topic_525,0.008325414
azure-batch,topic_877,0.0060729156
knockout-validation,topic_738,0.025991857
spring-profiles,topic_713,0.023599269
webdriver,topic_33,0.3881849
smtpclient,topic_819,0.06110542
common-lisp,topic_970,0.15708886
alpha,topic_833,0.029893532
html-input,topic_386,0.026924467
lifecycle,topic_516,0.08998195
virtualization,topic_51,0.06079131
dynamically-generated,topic_377,0.04670609
react-chartjs,topic_898,0.0071552293
regular-language,topic_541,0.023223747
msdn,topic_435,0.02089904
ktor,topic_866,0.007637913
roblox,topic_685,0.008156414
scite,topic_228,0.007607958
jenkins-groovy,topic_605,0.025381498
assembly-binding-redirect,topic_755,0.0050176736
steam,topic_334,0.06403683
parallax.js,topic_238,0.0029300735
spam,topic_738,0.051015235
mxmlc,topic_935,0.004082904
scrollto,topic_249,0.018609695
love2d,topic_685,0.007043026
selenium-rc,topic_33,0.054593768
rails-routing,topic_941,0.046359997
vcs-checkout,topic_520,0.00745687
encodeuricomponent,topic_634,0.0042145816
apache-drill,topic_646,0.025203098
angular-resource,topic_867,0.16214763
ioncube,topic_311,0.006910935
ivy,topic_927,0.039910626
odroid,topic_140,0.0030294617
laravel-cashier,topic_894,0.033612672
nsfetchedresultscontroller,topic_712,0.12827507
cncontact,topic_315,0.015419969
live-wallpaper,topic_904,0.023658905
datagridtextcolumn,topic_939,0.008960099
hosting,topic_316,0.16877772
critical-section,topic_678,0.022719389
midp,topic_608,0.03351967
prolog,topic_459,0.38372535
zeromq,topic_930,0.15470006
asp.net-mvc-views,topic_185,0.00085854874
cql3,topic_338,0.022367973
qdap,topic_868,0.0052236943
project-organization,topic_321,0.010043106
datejs,topic_523,0.0021504539
controller,topic_458,0.2486729
cloudinary,topic_93,0.06632592
deque,topic_306,0.0071389917
phpspec,topic_878,0.0149501
linq-to-nhibernate,topic_291,0.011156813
jquery-tokeninput,topic_572,0.0046739485
tintcolor,topic_73,0.009018936
foreign-key-relationship,topic_382,0.16780438
loader,topic_281,0.047215376
android-package-managers,topic_487,0.020528857
custom-exceptions,topic_924,0.012152481
libc,topic_723,0.016930029
fbjs,topic_508,0.014247804
php4,topic_311,0.013019185
commenting,topic_346,0.015394909
image-loading,topic_883,0.009043817
ruby-on-rails-3.1,topic_831,0.22127615
java-ee-6,topic_332,0.073455915
cydia,topic_669,0.01756685
listagg,topic_493,0.013360222
bigdecimal,topic_892,0.046747364
pgrouting,topic_313,0.0016602183
network-programming,topic_591,0.2598504
msmq,topic_72,0.028019303
pylint,topic_827,0.021129241
tablespace,topic_556,0.016641248
kibana-4,topic_845,0.010197552
template-engine,topic_579,0.07624727
mvcsitemapprovider,topic_832,0.015870232
omniauth,topic_27,0.08945183
ant-contrib,topic_121,0.009170031
dry,topic_656,0.049877744
facebook-instant-games,topic_712,0.005890033
gallery,topic_2,0.03331678
jasmine2.0,topic_821,0.008958868
shareactionprovider,topic_491,0.0064140284
tableofcontents,topic_485,0.004105324
envdte,topic_479,0.025956385
rendertargetbitmap,topic_853,0.0049193585
pdftk,topic_391,0.02341281
delete-operator,topic_59,0.031634755
mutablelivedata,topic_878,0.008007574
angular-leaflet-directive,topic_547,0.03582931
retain-cycle,topic_705,0.011082419
restrict,topic_538,0.015356596
three20,topic_628,0.030729545
frustum,topic_494,0.0099706985
jquery-selectors,topic_349,0.31429052
division,topic_642,0.13108484
activity-stack,topic_490,0.003571849
packet,topic_434,0.00578635
py2exe,topic_270,0.044289798
get-wmiobject,topic_416,0.0016707482
angular-library,topic_183,0.008266111
variadic,topic_547,0.07512077
multiple-columns,topic_147,0.09711705
asynchronous,topic_833,0.7195114
worksheet-function,topic_235,0.050688505
endpoints,topic_107,0.00607789
entity-framework-core-2.1,topic_624,0.0048016426
batching,topic_852,0.0035212738
vagrant,topic_840,0.42534268
treemap,topic_829,0.026100155
tabnavigator,topic_641,0.0027304622
panel-data,topic_933,0.011995602
midi,topic_319,0.06505679
keyboard-shortcuts,topic_316,0.16722983
uipasteboard,topic_526,0.0071767657
azure-sql-database,topic_877,0.15501651
qsort,topic_658,0.02444605
android-fragmentactivity,topic_235,0.083092704
phone-number,topic_904,0.03678578
asihttprequest,topic_409,0.052866243
war,topic_814,0.1945661
gawk,topic_338,0.034293015
put,topic_510,0.056096077
node-cluster,topic_846,0.007250367
touchpad,topic_443,0.0033158166
overriding,topic_238,0.18650258
bulkinsert,topic_909,0.09598587
nscoder,topic_618,0.0002792042
jpql,topic_950,0.019653589
symfony,topic_921,0.66766757
dom-manipulation,topic_826,0.010582913
signature,topic_436,0.07056624
same-origin-policy,topic_970,0.029547244
winsock,topic_583,0.07872641
janus,topic_352,0.008845986
artifactory,topic_565,0.11930038
ubuntu-10.04,topic_395,0.018644117
postback,topic_862,0.143162
link-to,topic_137,0.0025204776
c++,topic_497,0.9971172
minesweeper,topic_790,0.014705516
taylor-series,topic_19,0.0014952085
django-piston,topic_122,0.0006358894
google-cloud-storage,topic_401,0.09823311
extrapolation,topic_549,0.006558896
clipboard,topic_631,0.087384626
moose,topic_510,0.019745955
silverlight-4.0,topic_192,0.058720004
templating,topic_465,0.033832368
clearance,topic_63,0.0038164316
compareto,topic_165,0.012753921
ms-office,topic_657,0.19919516
gdal,topic_750,0.025030863
raw-types,topic_807,0.0038946157
simplehttpserver,topic_586,0.008930531
plupload,topic_563,0.03198865
javafx,topic_146,0.6115116
large-data-volumes,topic_710,0.0029215906
executereader,topic_787,0.0038399028
mysql-5.7,topic_943,0.02721644
slide,topic_164,0.040114507
python-module,topic_287,0.06386498
session-scope,topic_146,0.0031586036
twos-complement,topic_897,0.008343556
clr,topic_639,0.12255054
digits,topic_827,0.015734073
initialization-list,topic_897,0.002201659
c-preprocessor,topic_834,0.18919264
starling-framework,topic_300,0.0046472684
post-commit,topic_416,0.0031049978
jtoolbar,topic_116,0.0079771895
nsautoreleasepool,topic_476,0.011999729
google-container-registry,topic_458,0.0047768285
repeatingalarm,topic_949,0.027831543
indentation,topic_807,0.08334477
objective-c++,topic_836,0.026854703
logical-operators,topic_944,0.18682994
pyparsing,topic_6,0.018731453
hystrix,topic_83,0.02247531
ieee-754,topic_583,0.040628556
android-service,topic_136,0.30584568
templates,topic_115,0.6971497
xcode4,topic_526,0.17471988
call,topic_451,0.17009282
particles.js,topic_389,0.0009550032
flutter-layout,topic_399,0.03614665
lnk2019,topic_118,0.016675409
tfs-process-template,topic_840,0.006989774
selection-sort,topic_161,0.012012183
strtol,topic_716,0.0004443914
liskov-substitution-principle,topic_195,0.0042804973
html-helper,topic_967,0.08206614
ios4,topic_476,0.48832795
opencv,topic_567,0.595033
jqtouch,topic_29,0.013110985
orthogonal,topic_114,0.012679364
image-resizing,topic_611,0.08082201
mapbox-android,topic_33,0.011918219
aws-cli,topic_637,0.06418735
createprocess,topic_632,0.021617739
external,topic_613,0.20331119
bookmarklet,topic_250,0.057990167
nested,topic_456,0.39425197
character,topic_989,0.23152162
idioms,topic_452,0.051561076
eclipse-cdt,topic_786,0.0770267
superfish,topic_572,0.0048739035
chrome-native-messaging,topic_619,0.0030062057
css-grid,topic_717,0.08680941
elasticsearch,topic_614,0.72349036
monitoring,topic_767,0.15865548
lexical-analysis,topic_366,0.026757719
session,topic_578,0.7466226
keycode,topic_535,0.021731837
qobject,topic_306,0.0034245541
sqlparameters,topic_824,0.0006382611
compass-sass,topic_250,0.096500635
django-1.4,topic_859,0.021352809
libcurl,topic_879,0.09916225
forwarding-reference,topic_930,0.0059227534
video-conversion,topic_721,0.0061473465
processing.js,topic_406,0.014416
adc,topic_270,0.009418193
listboxitems,topic_376,0.009025598
onclick,topic_990,0.42090452
idempotent,topic_798,0.0013210586
ejb,topic_103,0.40926456
azure-sqldw,topic_458,0.005673044
circular-reference,topic_591,0.015842447
supportmapfragment,topic_0,0.0099451635
orm,topic_107,0.41746458
composite-key,topic_656,0.017734004
moxy,topic_917,0.044962462
multidimensional-array,topic_553,0.53417903
data-compression,topic_449,0.006502756
classname,topic_480,0.018924303
